id,property_id,score
1932,4172,30
1933,4176,27
1934,4178,9
1935,4179,27
1936,4182,15
1937,4183,51
1938,4184,15
1939,4187,12
1940,4190,18
1941,4191,21
1942,4192,3
1943,4193,9
1944,4195,9
1945,4196,3
1946,4197,3
1947,4198,18
1948,4199,9
1949,4201,15
1950,4204,15
1951,4209,6
1952,4210,3
1953,4211,6
1954,4212,30
1955,4214,6
1956,4215,9
1957,4217,15
1958,4219,9
1959,4220,3
1960,4221,18
1961,4222,15
1962,4223,3
1963,4224,15
1964,4225,6
1965,4228,39
1966,4229,6
1967,4231,3
1968,4235,36
1969,4238,12
1970,4239,18
1971,4241,12
1972,4242,18
1973,4243,18
1974,4247,60
1975,4250,12
1976,4251,48
1977,4252,18
1978,4254,9
1979,4255,12
1980,4258,9
1981,4259,57
1982,4260,9
1983,4261,3
1984,4262,21
1985,4263,24
1986,4264,6
1987,4364,3
1988,4366,6
1989,4368,39
1990,4369,3
1991,4370,60
1992,4372,3
1993,4373,33
1994,4374,12
1995,4376,33
1996,4377,18
1997,4378,9
1998,4380,3
1999,4381,12
2000,4382,18
2001,4383,9
2002,4384,15
2003,4386,9
2004,4388,9
2005,4389,3
2006,4396,12
2007,4397,6
2008,4398,12
2009,4402,3
2010,4405,3
2011,4408,9
2012,4409,48
2013,4411,75
2014,4412,6
2015,4413,6
2016,4416,39
2017,4417,15
2018,4419,18
2019,4427,9
2020,4428,18
2021,4429,6
2022,4430,9
2023,4431,9
2024,4432,3
2025,4433,15
2026,4440,21
2027,4441,33
2028,4443,18
2029,4445,3
2030,18811,1
2031,4446,6
2032,4448,18
2033,4449,60
2034,4450,18
2035,4451,36
2036,4452,18
2037,4454,12
2038,4456,6
2039,4458,18
2040,4459,3
2041,4462,6
2042,4463,15
2043,4464,42
2044,4465,12
2045,4474,18
2046,4475,42
2047,4476,48
2048,4477,9
2049,4480,6
2050,4483,6
2051,4484,3
2052,4485,15
2053,4486,60
2054,4487,3
2055,4489,6
2056,4491,6
2057,4493,6
2058,4496,36
2059,4498,24
2060,4499,18
2061,4501,3
2062,4506,6
2063,4508,3
2064,4512,18
2065,4513,9
2066,4514,9
2067,4515,6
2068,4516,21
2069,4517,42
2070,4520,9
2071,4521,6
2072,4522,78
2073,4523,3
2074,4524,9
2075,4526,3
2076,4529,27
2077,4531,15
2078,4532,48
2079,4534,18
2080,4535,18
2081,4538,24
2082,4539,12
2083,4541,24
2084,4549,12
2085,4550,15
2086,4551,6
2087,4554,15
2088,4555,6
2089,4561,6
2090,4564,3
2091,4565,18
2092,4567,48
2093,4569,3
2094,4573,30
2095,4579,9
2096,4581,3
2097,4582,3
2098,4583,9
2099,4586,48
2100,4589,3
2101,4591,3
2102,4592,6
2103,4593,12
2104,4594,24
2105,4595,21
2106,4597,18
2107,4598,3
2108,4599,30
2109,4600,3
2110,4601,87
2111,4602,42
2112,4603,6
2113,4604,6
2114,4605,30
2115,4607,12
2116,4609,39
2117,4610,3
2118,4611,27
2119,4613,9
2120,4617,9
2121,4618,3
2122,4619,9
2123,4620,24
2124,4621,3
2125,4622,9
2126,4623,27
2127,4624,18
2128,4625,9
2129,4627,27
2130,4628,12
2131,4630,3
2132,4631,21
2133,4633,3
2134,4636,27
2135,4638,12
2136,4639,33
2137,4640,30
2138,4641,21
2139,4642,3
2140,4644,3
2141,4645,15
2142,4648,3
2143,4649,12
2144,4650,12
2145,4651,3
2146,4652,3
2147,4653,27
2148,4655,3
2149,4656,12
2150,4657,3
2151,4658,6
2152,4660,21
2153,4663,6
2154,4664,9
2155,4665,39
2156,4667,21
2157,4669,18
2158,4670,9
2159,4671,6
2160,4680,6
2161,4684,3
2162,4686,6
2163,4687,3
2164,4688,9
2165,4689,15
2166,4704,9
2167,4705,15
2168,4706,54
2169,4708,15
2170,4710,39
2171,4712,9
2172,4716,6
2173,4719,9
2174,4720,30
2175,4721,3
2176,4722,24
2177,4723,3
2178,4724,9
2179,4725,18
2180,4764,30
2181,4765,39
2182,4766,6
2183,4767,12
2184,4768,15
2185,4771,9
2186,4773,6
2187,4775,36
2188,4777,9
2189,4779,39
2190,4782,66
2191,4783,3
2192,4784,3
2193,4785,15
2194,4787,3
2195,4789,6
2196,4792,3
2197,4794,42
2198,4796,12
2199,4797,3
2200,4798,15
2201,4801,12
2202,4804,3
2203,4805,6
2204,4806,30
2205,4807,12
2206,4808,6
2207,4812,12
2208,4813,30
2209,4814,6
2210,4816,6
2211,4817,3
2212,4818,12
2213,4821,9
2214,4822,3
2215,18812,1
2216,4824,12
2217,4826,90
2218,4827,15
2219,4828,6
2220,4830,12
2221,4831,6
2222,4838,6
2223,4839,3
2224,4840,6
2225,4842,6
2226,4843,57
2227,4844,12
2228,4845,9
2229,4846,21
2230,4847,9
2231,4850,42
2232,4853,6
2233,4854,6
2234,4855,15
2235,4856,6
2236,4860,24
2237,4862,30
2238,4884,15
2239,4886,6
2240,4887,6
2241,4888,3
2242,4889,33
2243,4890,3
2244,4892,51
2245,4897,18
2246,4898,3
2247,4899,6
2248,4901,42
2249,4904,36
2250,4905,12
2251,4906,6
2252,4908,30
2253,4910,27
2254,4911,6
2255,4914,3
2256,4916,3
2257,4917,48
2258,4919,30
2259,4921,120
2260,4922,21
2261,4924,12
2262,4925,285
2263,4927,33
2264,4929,30
2265,4930,3
2266,4931,9
2267,4933,18
2268,4934,12
2269,4935,18
2270,4936,6
2271,4938,30
2272,4941,12
2273,4942,3
2274,4943,24
2275,4944,3
2276,4946,12
2277,4948,24
2278,4949,18
2279,4951,3
2280,4952,3
2281,4953,21
2282,4956,3
2283,4957,21
2284,4959,24
2285,4960,3
2286,4964,12
2287,4966,18
2288,4967,3
2289,4968,9
2290,4974,18
2291,4975,30
2292,4976,24
2293,4980,15
2294,4981,6
2295,4984,12
2296,4985,15
2297,4986,36
2298,4987,30
2299,4988,9
2300,4994,27
2301,4995,6
2302,4998,3
2303,4999,27
2304,5000,90
2305,5001,96
2306,5002,30
2307,5004,9
2308,5006,6
2309,5007,15
2310,5008,36
2311,5010,3
2312,5017,27
2313,5018,3
2314,5022,6
2315,5023,6
2316,5025,12
2317,5026,12
2318,5027,18
2319,5028,12
2320,5029,36
2321,5033,9
2322,5035,9
2323,5037,3
2324,5038,3
2325,5039,3
2326,5041,24
2327,5042,3
2328,5045,9
2329,5047,6
2330,5052,3
2331,5054,12
2332,5055,15
2333,5056,3
2334,5057,6
2335,5059,12
2336,5060,42
2337,5061,30
2338,5063,3
2339,5064,129
2340,5065,21
2341,5066,24
2342,5068,6
2343,5069,3
2344,5070,54
2345,5072,9
2346,5073,6
2347,5074,12
2348,5080,6
2349,5081,15
2350,5085,3
2351,5086,33
2352,5089,6
2353,5092,24
2354,5093,3
2355,5096,24
2356,5097,15
2357,5098,9
2358,5100,12
2359,5101,9
2360,5102,3
2361,5105,18
2362,5106,12
2363,5108,27
2364,5109,6
2365,5110,33
2366,5111,6
2367,5112,3
2368,5113,15
2369,5115,6
2370,5116,9
2371,5117,36
2372,5119,3
2373,5120,21
2374,5121,42
2375,5122,3
2376,5123,12
2377,5127,45
2378,5128,24
2379,5130,12
2380,5132,27
2381,5133,27
2382,5134,57
2383,5136,9
2384,5137,9
2385,5138,6
2386,5139,12
2387,5140,21
2388,5141,48
2389,5142,6
2390,5143,21
2391,5144,18
2392,5145,3
2393,5147,42
2394,5148,3
2395,5150,6
2396,5151,6
2397,5152,6
2398,5154,30
2399,5155,18
2400,5156,60
2401,5157,3
2402,5159,6
2403,5160,27
2404,5162,6
2405,5163,12
2406,5164,12
2407,5165,18
2408,5167,6
2409,5168,12
2410,5169,15
2411,5171,3
2412,5177,18
2413,5178,6
2414,5182,30
2415,5183,6
2416,5185,6
2417,5186,33
2418,5187,3
2419,5188,12
2420,5190,18
2421,5193,21
2422,5195,30
2423,5197,6
2424,5198,24
2425,5199,12
2426,5200,6
2427,5201,120
2428,5202,60
2429,5204,9
2430,5205,6
2431,5207,12
2432,5209,3
2433,5210,27
2434,5211,3
2435,5212,3
2436,5214,24
2437,5215,30
2438,5220,66
2439,5221,33
2440,5222,72
2441,5223,6
2442,5224,30
2443,5225,129
2444,5226,6
2445,5227,12
2446,5228,6
2447,5229,6
2448,5230,12
2449,5231,3
2450,5233,12
2451,5234,63
2452,5236,3
2453,5238,6
2454,5239,15
2455,5245,3
2456,5246,24
2457,5248,9
2458,5249,12
2459,5250,6
2460,5251,15
2461,5253,9
2462,5254,24
2463,5256,6
2464,5257,27
2465,5258,30
2466,5260,12
2467,5261,12
2468,5262,3
2469,5263,63
2470,5265,18
2471,5266,12
2472,5267,3
2473,5268,21
2474,5269,3
2475,5271,3
2476,5272,21
2477,5274,6
2478,5276,15
2479,5282,6
2480,5283,3
2481,5284,18
2482,5285,3
2483,5286,69
2484,5289,66
2485,5291,3
2486,5292,9
2487,5293,9
2488,5294,78
2489,5295,42
2490,5297,12
2491,5298,6
2492,5300,12
2493,5302,60
2494,5303,9
2495,5306,69
2496,5307,6
2497,5308,24
2498,5309,6
2499,5310,42
2500,5312,21
2501,5313,33
2502,5314,3
2503,5316,27
2504,5317,6
2505,5318,12
2506,5319,18
2507,5323,6
2508,5325,3
2509,5326,3
2510,5327,9
2511,5329,51
2512,5330,6
2513,5332,6
2514,5333,9
2515,5335,9
2516,5337,39
2517,5338,15
2518,5339,15
2519,5381,3
2520,5383,3
2521,5389,24
2522,5391,45
2523,5411,66
2524,5415,3
2525,5425,9
2526,5484,3
2527,5531,9
2528,5548,3
2529,5567,42
2530,5635,12
2531,5659,48
2532,5660,18
2533,5661,33
2534,5690,6
2535,5694,15
2536,5696,42
2537,5701,3
2538,5703,39
2539,5729,24
2540,5730,6
2541,5751,120
2542,5756,45
2543,5781,15
2544,5811,30
2545,5813,6
2546,5816,84
2547,5823,27
2548,5824,15
2549,5825,18
2550,5827,21
2551,5834,15
2552,5842,24
2553,5853,9
2554,5855,3
2555,5856,30
2556,5859,3
2557,5862,3
2558,5865,3
2559,5870,21
2560,5872,3
2561,5873,27
2562,5876,138
2563,5877,9
2564,5923,12
2565,5933,12
2566,5945,18
2567,5956,18
2568,5958,6
2569,5971,27
2570,5972,3
2571,6007,9
2572,6027,36
2573,6035,27
2574,6072,24
2575,6080,18
2576,6092,60
2577,6109,6
2578,6113,6
2579,6115,3
2580,6117,6
2581,6121,3
2582,6124,21
2583,6136,6
2584,6137,6
2585,6138,6
2586,6147,9
2587,6169,51
2588,6172,12
2589,6178,48
2590,6212,24
2591,6228,15
2592,6337,24
2593,6349,24
2594,6358,9
2595,6362,75
2596,6363,36
2597,6367,24
2598,6380,6
2599,6385,9
2600,6386,12
2601,6401,6
2602,6433,36
2603,6521,30
2604,6563,135
2605,6564,6
2606,6570,3
2607,6578,3
2608,6586,57
2609,6587,12
2610,6592,15
2611,6601,3
2612,6604,3
2613,6608,24
2614,6610,54
2615,6612,30
2616,6613,36
2617,6614,24
2618,6616,36
2619,6630,3
2620,6651,42
2621,6655,18
2622,6667,6
2623,6669,15
2624,6670,42
2625,6681,6
2626,6682,9
2627,6683,3
2628,6685,21
2629,6688,21
2630,6689,51
2631,6695,42
2632,6696,18
2633,6697,66
2634,6700,51
2635,6701,15
2636,6704,48
2637,6706,3
2638,6708,12
2639,6718,21
2640,6734,39
2641,6735,12
2642,6738,36
2643,6739,6
2644,6755,18
2645,6759,60
2646,6775,27
2647,6827,9
2648,6841,3
2649,6847,45
2650,6849,24
2651,6853,12
2652,6861,18
2653,6864,39
2654,6874,3
2655,6876,30
2656,6877,24
2657,6882,30
2658,6884,15
2659,6888,12
2660,6889,6
2661,6892,24
2662,6895,6
2663,6900,9
2664,6905,12
2665,6906,24
2666,6933,21
2667,6937,3
2668,6947,30
2669,6952,3
2670,6953,18
2671,6956,36
2672,6986,15
2673,7026,33
2674,7027,66
2675,7030,30
2676,7031,9
2677,7033,3
2678,7037,18
2679,7039,30
2680,7056,24
2681,7057,39
2682,7058,3
2683,7061,9
2684,7062,33
2685,7066,21
2686,7068,42
2687,7069,24
2688,7070,66
2689,7074,3
2690,7080,18
2691,7084,51
2692,7095,42
2693,7097,3
2694,7101,6
2695,7107,27
2696,7108,15
2697,7109,189
2698,7115,3
2699,7118,6
2700,7125,15
2701,7128,33
2702,7139,24
2703,7142,6
2704,7143,48
2705,7151,15
2706,7153,9
2707,7156,21
2708,7158,18
2709,7167,66
2710,7171,6
2711,7185,27
2712,7187,3
2713,7197,9
2714,7204,3
2715,7211,3
2716,7214,42
2717,7215,6
2718,7216,6
2719,7227,3
2720,7309,3
2721,7319,18
2722,7322,9
2723,7334,3
2724,7341,18
2725,7345,24
2726,7347,9
2727,7352,12
2728,7353,30
2729,7364,6
2730,7366,3
2731,7370,3
2732,7376,9
2733,7380,9
2734,7389,3
2735,7390,3
2736,7399,3
2737,7406,15
2738,7413,24
2739,7416,24
2740,7423,12
2741,7436,60
2742,7464,27
2743,7475,42
2744,7477,21
2745,7478,63
2746,7480,126
2747,7482,6
2748,7492,6
2749,7494,24
2750,7496,3
2751,7497,75
2752,7499,27
2753,7501,33
2754,7505,9
2755,7659,3
2756,8480,9
2757,9237,33
2758,9888,42
2759,10748,141
2760,11000,12
2761,11610,12
2762,12118,63
2763,12291,153
2764,12340,150
2765,13225,6
2766,13261,15
2767,13647,6
2768,13663,18
2769,13701,12
2770,13733,9
2771,13741,57
2772,13801,18
2773,13832,3
2774,13857,27
2775,13863,6
2776,13876,9
2777,13887,9
2778,13904,9
2779,13970,12
2780,13974,3
2781,14071,6
2782,14195,15
2783,14401,9
2784,14432,3
2785,14535,3
2786,14570,21
2787,14613,33
2788,14776,3
2789,14790,6
2790,14806,27
2791,14807,12
2792,14820,6
2793,14824,3
2794,14861,12
2795,14896,12
2796,14954,6
2797,14996,3
2798,15015,6
2799,15022,3
2800,15032,9
2801,15074,15
2802,15088,36
2803,15093,9
2804,15103,30
2805,15252,18
2806,15253,66
2807,15257,24
2808,15261,39
2809,15263,6
2810,15269,21
2811,15271,36
2812,15276,24
2813,15278,36
2814,15282,30
2815,15284,18
2816,15285,36
2817,15286,6
2818,15287,36
2819,15289,15
2820,15290,63
2821,15291,9
2822,15293,27
2823,15295,33
2824,15296,96
2825,15297,36
2826,15300,12
2827,15304,3
2828,15306,141
2829,15308,99
2830,15309,9
2831,15310,30
2832,15311,9
2833,15312,12
2834,15314,18
2835,15316,3
2836,15320,15
2837,15323,6
2838,15325,48
2839,15326,15
2840,15327,9
2841,15328,33
2842,15329,12
2843,15330,9
2844,15331,15
2845,15334,15
2846,15335,12
2847,15337,12
2848,15339,12
2849,15341,9
2850,15343,3
2851,15344,6
2852,15346,6
2853,15347,27
2854,15348,9
2855,15349,21
2856,15350,33
2857,15352,3
2858,15354,3
2859,15355,6
2860,15356,39
2861,15357,21
2862,15358,57
2863,15359,15
2864,15360,12
2865,15361,27
2866,15363,12
2867,15364,12
2868,15370,9
2869,15371,12
2870,15372,3
2871,15375,6
2872,15376,3
2873,15380,96
2874,15381,6
2875,15382,18
2876,15383,3
2877,15384,6
2878,15385,90
2879,15389,12
2880,15392,12
2881,15393,6
2882,15394,3
2883,15395,12
2884,15396,9
2885,15398,6
2886,15400,18
2887,15402,3
2888,15403,3
2889,15406,66
2890,15407,9
2891,15408,6
2892,15409,6
2893,15410,6
2894,15411,3
2895,15412,3
2896,15413,3
2897,15415,33
2898,15416,3
2899,15417,18
2900,15421,3
2901,15422,3
2902,15423,24
2903,15424,6
2904,15425,9
2905,15426,15
2906,15428,6
2907,15429,12
2908,15430,24
2909,15431,15
2910,15432,18
2911,15433,24
2912,15434,33
2913,15435,3
2914,15436,15
2915,15437,18
2916,15438,3
2917,15440,9
2918,15441,18
2919,15442,18
2920,15443,6
2921,15444,3
2922,15445,9
2923,15447,48
2924,15449,6
2925,15450,3
2926,15451,6
2927,15453,6
2928,15455,15
2929,15456,18
2930,15457,12
2931,15459,3
2932,15461,12
2933,15463,54
2934,15465,6
2935,15467,36
2936,15470,3
2937,15472,6
2938,15473,3
2939,15474,12
2940,15475,3
2941,15477,9
2942,15478,9
2943,15479,9
2944,15480,69
2945,15481,6
2946,15482,3
2947,15483,6
2948,15484,21
2949,18813,1
2950,15486,27
2951,15487,18
2952,15490,3
2953,15492,24
2954,15493,9
2955,15495,33
2956,15498,9
2957,15500,12
2958,15502,3
2959,15504,21
2960,15508,3
2961,15509,3
2962,15510,6
2963,15511,6
2964,15513,6
2965,15514,9
2966,15515,18
2967,15516,9
2968,15518,15
2969,15519,15
2970,15521,21
2971,15522,6
2972,15523,12
2973,15524,36
2974,15525,18
2975,15526,12
2976,15527,15
2977,15529,9
2978,15530,3
2979,15531,9
2980,15532,48
2981,15535,24
2982,15536,12
2983,15537,36
2984,15539,27
2985,15540,75
2986,15541,30
2987,15542,6
2988,15543,12
2989,15544,3
2990,15545,84
2991,15546,27
2992,15549,9
2993,15550,15
2994,15551,6
2995,15553,9
2996,15555,9
2997,15556,3
2998,15557,24
2999,15560,6
3000,15562,6
3001,15563,3
3002,15565,12
3003,15566,9
3004,15568,3
3005,15569,3
3006,15570,15
3007,15571,12
3008,15576,6
3009,15577,18
3010,15579,3
3011,15580,9
3012,15582,6
3013,15583,21
3014,15584,6
3015,15585,3
3016,15586,42
3017,15590,6
3018,15591,6
3019,15592,9
3020,15593,12
3021,15594,6
3022,15595,6
3023,15596,3
3024,15597,3
3025,15598,6
3026,15599,6
3027,15600,6
3028,15613,15
3029,15617,12
3030,15618,6
3031,15619,9
3032,15620,3
3033,15622,3
3034,15625,18
3035,15627,6
3036,15628,3
3037,15629,6
3038,15630,3
3039,15631,18
3040,15632,3
3041,15633,9
3042,15634,3
3043,15635,6
3044,15636,3
3045,15643,3
3046,15647,6
3047,15648,18
3048,15649,18
3049,15650,18
3050,15651,24
3051,15654,45
3052,15655,3
3053,15656,6
3054,15657,6
3055,15658,18
3056,15659,3
3057,15660,3
3058,15661,9
3059,15663,27
3060,15664,15
3061,15665,3
3062,15666,3
3063,15667,36
3064,15668,24
3065,15673,12
3066,15675,3
3067,15676,6
3068,15677,9
3069,15678,9
3070,15679,6
3071,15680,3
3072,15682,3
3073,15683,12
3074,15684,12
3075,15701,6
3076,15703,57
3077,15733,3
3078,15788,12
3079,15789,24
3080,15792,3
3081,15821,24
3082,15842,39
3083,15846,102
3084,15872,15
3085,15907,24
3086,15931,18
3087,15940,6
3088,15953,177
3089,15981,18
3090,15990,60
3091,16045,3
3092,16117,24
3093,16133,18
3094,16140,9
3095,16161,21
3096,16171,18
3097,16217,12
3098,16282,42
3099,16313,3
3100,16384,6
3101,16386,12
3102,16483,30
3103,16577,111
3104,16599,18
3105,16603,21
3106,16611,6
3107,16664,6
3108,16674,30
3109,16706,6
3110,16711,15
3111,16720,3
3112,16723,12
3113,16743,18
3114,16771,3
3115,16777,9
3116,16816,3
3117,16842,6
3118,16949,9
3119,17004,12
3120,17005,21
3121,17013,6
3122,17014,9
3123,17033,6
3124,17096,3
3125,17119,3
3126,17124,3
3127,17143,6
3128,17144,3
3129,17153,3
3130,17169,9
3131,17237,3
3132,17238,18
3133,17253,6
3134,17256,3
3135,17257,6
3136,17264,3
3137,17266,3
3138,17268,3
3139,17270,3
3140,17272,6
3141,17273,3
3142,17551,12
3143,17552,3
3144,17556,3
3145,17566,3
3146,17575,3
3147,17576,18
3148,17577,3
3149,17584,15
3150,17591,30
3151,17619,6
3152,17621,21
3153,17622,15
3154,17626,3
3155,17643,6
3156,17647,33
3157,17668,12
3158,17699,9
3159,17751,6
3160,17776,147
3161,17777,12
3162,17783,3
3163,17787,3
3164,17788,3
3165,17789,18
3166,17790,18
3167,17791,6
3168,17792,6
3169,17793,9
3170,17794,3
3171,17796,12
3172,17797,3
3173,17798,6
3174,17799,27
3175,17800,3
3176,17801,3
3177,17802,24
3178,17803,9
3179,17804,3
3180,17805,3
3181,17806,30
3182,17807,6
3183,17808,18
3184,17809,6
3185,17810,3
3186,17811,12
3187,17812,3
3188,17814,63
3189,17815,3
3190,17816,3
3191,17817,30
3192,17818,3
3193,17819,9
3194,17820,6
3195,17821,3
3196,17822,3
3197,17823,6
3198,17824,6
3199,17825,6
3200,17826,6
3201,17827,3
3202,17828,3
3203,17829,3
3204,17830,6
3205,17831,3
3206,17832,3
3207,17833,24
3208,17834,6
3209,17835,3
3210,17836,3
3211,17837,15
3212,17838,9
3213,17839,3
3214,17840,18
3215,17841,6
3216,17842,27
3217,17843,3
3218,17844,9
3219,17845,3
3220,17846,6
3221,17848,6
3222,17849,3
3223,17850,6
3224,17851,6
3225,17852,6
3226,17853,3
3227,17854,3
3228,17855,3
3229,17856,9
3230,17858,3
3231,17859,3
3232,17860,6
3233,17861,6
3234,17862,3
3235,17863,6
3236,17864,9
3237,17865,3
3238,17866,6
3239,17867,6
3240,17868,3
3241,17869,3
3242,17870,3
3243,17871,9
3244,17872,6
3245,17873,6
3246,17874,9
3247,17875,3
3248,17876,6
3249,17877,3
3250,17878,6
3251,17879,3
3252,17880,6
3253,17881,3
3254,17882,9
3255,17883,6
3256,17884,15
3257,17885,6
3258,17886,6
3259,17887,9
3260,17888,9
3261,17889,3
3262,17890,18
3263,17891,9
3264,17892,3
3265,17893,12
3266,17894,15
3267,17895,6
3268,17896,6
3269,17897,6
3270,17898,9
3271,17899,6
3272,17900,9
3273,17901,9
3274,17902,12
3275,17903,18
3276,17904,6
3277,17905,6
3278,17906,6
3279,17907,3
3280,17908,3
3281,17909,3
3282,17910,3
3283,17911,3
3284,17912,3
3285,17913,3
3286,17914,6
3287,17915,6
3288,17916,3
3289,17917,3
3290,17919,9
3291,17920,6
3292,17921,87
3293,17922,6
3294,17923,3
3295,17924,57
3296,17925,6
3297,17926,3
3298,17927,6
3299,17928,3
3300,17929,6
3301,17930,12
3302,17934,69
3303,17935,3
3304,17936,12
3305,17937,12
3306,17938,6
3307,17939,9
3308,17940,9
3309,17941,18
3310,17942,3
3311,17943,6
3312,17944,6
3313,17946,93
3314,17947,12
3315,17948,6
3316,17949,24
3317,17950,3
3318,17951,3
3319,17952,6
3320,17953,21
3321,17954,3
3322,17955,6
3323,17956,3
3324,17957,12
3325,17958,6
3326,17959,6
3327,17960,3
3328,17961,18
3329,17962,6
3330,17963,12
3331,17964,6
3332,17965,3
3333,17966,18
3334,17967,6
3335,17968,6
3336,17969,12
3337,17970,6
3338,17971,24
3339,17972,3
3340,17973,6
3341,17974,3
3342,17975,3
3343,17976,3
3344,17977,6
3345,17978,6
3346,17979,3
3347,17980,9
3348,17981,3
3349,17982,3
3350,17983,6
3351,17984,3
3352,17985,3
3353,17986,3
3354,17987,3
3355,17988,6
3356,17989,3
3357,17990,6
3358,17991,3
3359,17992,12
3360,17993,12
3361,17994,3
3362,17995,6
3363,17996,6
3364,17997,6
3365,17998,3
3366,17999,3
3367,18000,3
3368,18001,3
3369,18002,3
3370,18003,6
3371,18004,3
3372,18005,3
3373,18006,6
3374,18007,24
3375,18008,6
3376,18009,6
3377,18010,12
3378,18011,18
3379,18012,39
3380,18013,18
3381,18014,9
3382,18015,18
3383,18016,3
3384,18017,12
3385,18018,3
3386,18019,3
3387,18020,3
3388,18021,3
3389,18022,3
3390,18023,3
3391,18024,3
3392,18025,9
3393,18026,3
3394,18027,6
3395,18028,3
3396,18029,3
3397,18030,3
3398,18031,3
3399,18032,3
3400,18035,27
3401,18037,3
3402,18062,3
3403,18079,3
3404,18106,183
3405,18136,3
3406,18230,3
3407,18237,3
3408,18388,3
3409,18389,3
3410,18390,6
3411,18391,3
3412,18392,3
3413,18393,3
3414,18394,3
3415,18395,3
3416,18396,3
3417,18397,3
3418,18398,9
3419,18399,3
3420,18400,3
3421,18401,3
3422,18457,258
3423,18474,3
3424,18539,3
3425,18540,3
3426,18541,3
3427,18542,3
3428,18543,3
3429,18545,162
3430,18619,3
3431,18620,3
3432,18621,3
3433,18622,6
3434,18728,1
3435,18729,1
3436,18730,1
3437,18731,1
3438,18732,1
3439,18733,1
3440,18734,1
3441,18735,1
3442,18736,1
3443,18737,1
3444,18738,1
3445,18739,1
3446,18740,1
3447,18741,1
3448,18742,1
3449,18743,1
3450,18744,1
3451,18745,1
3452,18746,1
3453,18747,1
3454,18748,1
3455,18749,1
3456,18750,1
3457,18751,1
3458,18752,1
3459,18753,1
3460,18754,1
3461,18755,1
3462,18756,1
3463,18757,1
3464,18758,1
3465,18759,1
3466,18760,1
3467,18761,1
3468,18762,1
3469,18763,1
3470,18764,1
3471,18765,1
3472,18766,1
3473,18767,1
3474,18768,1
3475,18769,1
3476,18770,1
3477,18771,1
3478,18772,1
3479,18773,1
3480,18774,1
3481,18775,1
3482,18776,1
3483,18777,1
3484,18778,1
3485,18779,1
3486,18780,1
3487,18781,1
3488,18782,1
3489,18783,1
3490,18784,1
3491,18785,1
3492,18786,1
3493,18787,1
3494,18788,1
3495,18789,1
3496,18790,1
3497,18791,1
3498,18792,1
3499,18793,1
3500,18794,1
3501,18795,1
3502,18796,1
3503,18797,1
3504,18798,1
3505,18799,1
3506,18800,1
3507,18801,1
3508,18802,1
3509,18803,1
3510,18804,1
3511,18805,1
3512,18806,1
3513,18814,1
3514,18815,1
3515,18816,1
3516,18817,1
3517,18818,1
3518,18819,1
3519,18820,1
3520,18821,1
3521,18822,1
3522,18823,1
3523,18825,1
3524,18826,1
3525,18828,1
3526,18830,1
3527,18832,1
3528,18833,1
3529,18834,1
3530,18835,1
3531,18836,1
3532,18837,1
3533,18838,1
3534,18839,1
3535,18840,1
3536,18841,1
3537,18842,1
3538,18843,1
3539,18844,1
3540,18845,1
3541,18846,1
3542,18847,1
3543,18848,1
3544,18849,1
3545,18850,1
3546,18851,1
3547,18852,1
3548,18853,1
3549,18854,1
3550,18855,1
3551,18856,1
3552,18857,1
3553,18858,1
3554,18859,1
3555,18860,1
3556,18861,1
3557,18862,1
3558,18863,1
3559,18864,1
3560,18865,1
3561,18866,1
3562,18867,1
3563,18868,1
3564,18869,1
3565,18870,1
3566,18871,1
3567,18872,1
3568,18873,1
3569,18874,1
3570,18875,1
3571,18876,1
3572,18877,1
3573,18878,1
3574,18879,1
3575,18880,1
3576,18881,1
3577,18882,1
3578,18883,1
3579,18884,1
3580,18885,1
3581,18886,1
3582,18887,1
3583,18888,1
3584,18889,1
3585,18890,1
3586,18891,1
3587,18892,1
3588,18893,1
3589,18894,1
3590,18895,1
3591,18896,1
3592,18897,1
3593,18898,1
3594,18899,1
3595,18900,1
3596,18901,1
3597,18902,1
3598,18903,1
3599,18904,1
3600,18905,1
3601,18906,1
3602,18907,1
3603,18908,1
3604,18909,1
3605,18910,1
3606,18911,1
3607,18912,1
3608,18913,1
3609,18914,1
3610,18915,1
3611,18916,1
3612,18917,1
3613,18918,1
3614,18919,1
3615,18921,1
3616,18923,1
3617,18924,1
3618,18926,1
3619,18927,1
3620,18929,1
3621,18931,1
3622,18933,1
3623,18936,1
3624,18938,1
3625,18939,1
3626,18941,1
3627,18943,1
3628,18944,1
3629,18945,1
3630,18946,1
3631,18947,1
3632,18948,1
3633,18949,1
3634,18950,1
3635,18951,1
3636,18952,1
3637,18953,1
3638,18954,1
3639,18955,1
3640,18956,1
3641,18957,1
3642,18958,1
3643,18959,1
3644,18960,1
3645,18961,1
3646,18962,1
3647,18963,1
3648,18964,1
3649,18965,1
3650,18966,1
3651,18967,1
3652,18968,1
3653,18969,1
3654,18970,1
3655,18971,1
3656,18972,1
3657,18973,1
3658,18974,1
3659,18975,1
3660,18976,1
3661,18977,1
3662,18978,1
3663,18979,1
3664,18980,1
3665,18981,1
3666,18982,1
3667,18983,1
3668,18984,1
3669,18985,1
3670,18986,1
3671,18987,1
3672,18988,1
3673,18989,1
3674,18990,1
3675,18991,1
3676,18992,1
3677,18993,1
3678,18994,1
3679,18995,1
3680,18996,1
