id,property_id,score
335,1480,
336,1481,1
337,1482,
338,1485,
339,1489,
340,1492,
341,1493,
342,1494,1
343,1502,
344,1503,
345,1505,
346,1507,1
347,1518,
348,1520,1
349,1522,4
350,1526,
351,1535,1
352,1544,
353,1546,1
354,1547,
355,1549,
356,1550,5
357,1551,2
358,1555,1
359,1561,1
360,1565,1
361,1573,2
362,1574,
363,1575,1
364,1576,
365,1580,
366,1582,2
367,1583,1
368,1587,
369,1591,
370,1592,
371,1594,
372,1595,1
373,1596,
374,1606,1
375,1609,
376,1614,
377,1620,
378,1624,
379,1640,1
380,1645,
381,1659,1
382,1665,
383,1668,1
384,1685,
385,1690,
386,1692,2
387,1694,1
388,1696,1
389,1735,6
390,1736,1
391,1738,
392,1740,
393,1741,1
394,1745,2
395,1749,
396,1750,
397,1751,1
398,1755,
399,1760,
400,1764,
401,1782,
402,1814,
403,1855,
404,1860,1
405,1861,1
406,1863,
407,1864,1
408,1867,4
409,1870,1
410,1871,1
411,1887,2
412,1888,2
413,1891,
414,1896,1
415,1900,
416,1910,
417,1912,
418,1913,
419,1914,
420,1915,
421,1922,
422,1926,
423,1927,
424,1930,
425,1995,
426,2010,
427,2016,3
428,2019,1
429,2022,
430,2034,
431,2037,
432,2045,
433,2047,
434,2048,1
435,2051,
436,2052,
437,2055,1
438,2057,
439,2058,1
440,2066,
441,2077,
442,2078,2
443,2080,
444,2081,
445,2085,
446,2087,1
447,2097,
448,2100,
449,2110,
450,2113,1
451,2117,1
452,2118,1
453,2123,1
454,2124,
455,2127,1
456,2132,1
457,2138,
458,2139,1
459,2150,
460,2152,1
461,2155,
462,2158,2
463,2164,1
464,2173,1
465,2177,
466,2183,
467,2184,
468,2185,
469,2188,
470,2198,
471,2205,1
472,2207,
473,2213,2
474,2217,
475,2220,
476,2270,1
477,2271,19
478,2272,
479,2274,
480,2275,2
481,2276,
482,2279,
483,2280,5
484,2281,1
485,2289,
486,2293,
487,2294,1
488,2295,1
489,2296,
490,2298,
491,2299,
492,2301,
493,2306,1
494,2324,2
495,2325,1
496,2327,
497,2338,
498,2340,1
499,2345,2
500,2352,2
501,2353,
502,2360,2
503,2363,2
504,2365,1
505,2378,
506,2389,1
507,2396,
508,2400,1
509,2402,
510,2411,
511,2415,1
512,2424,
513,2434,1
514,2438,3
515,2448,
516,2466,1
517,2467,
518,2469,
519,2474,
520,2477,1
521,2478,2
522,2479,
523,2483,
524,2486,1
525,2488,1
526,2489,
527,2492,1
528,2494,1
529,2495,
530,2496,1
531,2505,
532,2512,
533,2526,2
534,2529,2
535,2530,
536,2532,1
537,2535,1
538,2537,
539,2541,
540,2542,
541,2544,
542,2546,1
543,2547,1
544,2550,
545,2553,
546,2555,
547,2560,1
548,2563,
549,2564,
550,2565,1
551,2566,1
552,2573,1
553,2577,1
554,2586,
555,2587,
556,2593,
557,2594,
558,2598,
559,2600,
560,2601,
561,2602,
562,2605,
563,2608,1
564,2612,
565,2616,1
566,2618,1
567,2620,1
568,2623,
569,2624,1
570,2631,
571,2639,
572,2642,
573,2646,
574,2647,1
575,2648,
576,2650,
577,2653,
578,2704,
579,2711,
580,2713,1
581,2715,1
582,2716,
583,2717,1
584,2720,
585,2727,1
586,2734,
587,2737,1
588,2746,
589,2749,
590,2751,
591,2757,
592,2765,5
593,2766,4
594,2770,
595,2773,1
596,2775,1
597,2776,1
598,2780,1
599,2781,5
600,2784,
601,2785,
602,2796,1
603,2804,
604,2805,1
605,2806,
606,2807,
607,2808,1
608,2816,
609,2818,5
610,2821,
611,2823,
612,2829,1
613,2830,1
614,2831,1
615,2832,
616,2842,
617,2844,
618,2846,1
619,2851,
620,2855,1
621,2857,
622,2860,
623,2871,1
624,2872,1
625,2874,1
626,2876,
627,2880,3
628,2881,1
629,2886,1
630,2900,
631,2905,
632,2906,
633,2912,1
634,2916,2
635,2919,1
636,2922,
637,2925,4
638,2929,
639,2931,2
640,2938,1
641,2947,1
642,2960,
643,2961,
644,2964,
645,2965,
646,2968,
647,2974,
648,2984,4
649,2986,
650,2987,2
651,2989,10
652,2999,
653,3000,1
654,3002,
655,3009,3
656,3011,1
657,3014,
658,3022,2
659,3026,
660,3028,
661,3030,
662,3036,1
663,3042,5
664,3045,
665,3049,1
666,3051,2
667,3057,2
668,3065,
669,3066,
670,3077,1
671,3079,
672,3080,1
673,3081,2
674,3082,
675,3090,1
676,3091,
677,3095,1
678,3099,
679,3104,2
680,3112,
681,3137,
682,3147,1
683,3149,
684,3150,1
685,3151,3
686,3158,1
687,3164,
688,3166,
689,3167,1
690,3174,
691,3180,
692,3191,2
693,3197,
694,3200,1
695,3206,
696,3210,
697,3213,1
698,3215,
699,3224,
700,3227,1
701,3231,5
702,3233,
703,3237,1
704,3243,1
705,3246,
706,3251,
707,3253,
708,3260,1
709,3261,1
710,3262,7
711,3272,2
712,3280,
713,3294,
714,3313,
715,3317,1
716,3319,1
717,3320,
718,3322,
719,3323,2
720,3333,1
721,3337,
722,3346,
723,3349,
724,3359,1
725,3368,
726,3389,
727,3390,
728,3393,
729,3399,1
730,3405,
731,3411,2
732,3418,
733,3443,
734,3458,
735,3462,
736,3464,1
737,3479,2
738,3481,3
739,3484,1
740,3489,
741,3495,
742,3500,1
743,3502,1
744,3506,1
745,3512,
746,3514,
747,3520,
748,3528,
749,3529,2
750,3530,
751,3538,3
752,3547,
753,3552,
754,3561,
755,3567,
756,3572,
757,3575,1
758,3582,
759,3583,1
760,3587,
761,3588,1
762,3592,
763,3597,3
764,3621,
765,3625,
766,3628,1
767,3629,1
768,3633,
769,3641,1
770,3654,
771,3657,
772,3660,1
773,3661,
774,3664,
775,3667,
776,3680,2
777,3683,1
778,3685,1
779,3686,1
780,3687,
781,3688,
782,3689,
783,3697,
784,3707,
785,3711,
786,3713,2
787,3725,
788,3729,1
789,3733,1
790,3739,
791,3743,1
792,3753,
793,3754,
794,3774,1
795,3785,2
796,3786,2
797,3793,1
798,3794,1
799,3795,
800,3798,1
801,3799,
802,3808,
803,3809,1
804,3812,
805,3816,1
806,3818,
807,3822,2
808,3825,
809,3897,1
810,3900,3
811,3902,1
812,3904,
813,3905,2
814,3908,2
815,3946,
816,3949,
817,3955,
818,3964,
819,3965,
820,3968,1
821,3976,
822,3980,
823,3985,1
824,3990,1
825,4003,1
826,4006,
827,4007,1
828,4008,
829,4009,
830,4012,1
831,4015,
832,4035,1
833,4041,
834,4042,
835,4046,
836,4065,2
837,4072,1
838,4073,
839,4075,
840,4082,1
841,4084,4
842,4088,1
843,4094,1
844,4095,1
845,4119,1
846,4131,
847,4132,
848,4133,
849,4134,3
850,4137,
851,4144,
852,4146,
853,4148,
854,4151,
855,4152,
856,4154,
857,4159,
858,4160,5
859,4162,2
860,4164,1
861,4169,
862,4170,
863,4172,1
864,4176,1
865,4179,1
866,4180,1
867,4185,
868,4188,1
869,4201,
870,4203,2
871,4210,1
872,4212,1
873,4217,
874,4218,1
875,4225,1
876,4238,
877,4244,
878,4255,
879,4258,1
880,4259,
881,4264,
882,4368,
883,4371,
884,4374,1
885,4382,
886,4384,
887,4389,2
888,4400,
889,4405,1
890,4407,2
891,4414,2
892,4416,
893,4429,
894,4440,
895,4441,
896,4443,
897,4444,1
898,4448,
899,4450,
900,4458,
901,4459,1
902,4468,1
903,4471,
904,4472,
905,4475,
906,4480,
907,4481,1
908,4482,
909,4497,
910,4500,1
911,4513,1
912,4515,
913,4516,1
914,4517,1
915,4524,
916,4531,
917,4534,
918,4535,
919,4544,1
920,4552,
921,4553,
922,4556,
923,4562,1
924,4566,1
925,4573,
926,4581,1
927,4586,1
928,4592,
929,4595,1
930,4614,
931,4619,
932,4622,
933,4631,
934,4636,
935,4642,
936,4649,
937,4651,1
938,4658,
939,4660,1
940,4663,
941,4670,1
942,4671,1
943,4674,2
944,4687,
945,4700,
946,4706,
947,4711,2
948,4714,
949,4715,
950,4731,3
951,4765,
952,4768,
953,4782,
954,4786,
955,4787,
956,4795,
957,4802,1
958,4803,
959,4805,
960,4806,
961,4807,1
962,4811,
963,4816,
964,4827,
965,4828,
966,4829,
967,4830,
968,4843,
969,4849,
970,4850,
971,4851,2
972,4862,
973,4891,2
974,4896,
975,4899,
976,4903,1
977,4905,
978,4913,
979,4917,
980,4921,1
981,4922,
982,4924,1
983,4925,
984,4928,
985,4930,3
986,4933,
987,4935,1
988,4938,
989,4948,
990,4955,2
991,4965,
992,4973,
993,4977,2
994,4985,
995,4987,
996,4998,
997,5013,1
998,5014,1
999,5017,
1000,5022,1
1001,5024,
1002,5028,
1003,5029,2
1004,5032,1
1005,5041,
1006,5045,1
1007,5046,2
1008,5050,
1009,5061,1
1010,5066,
1011,5069,
1012,5071,2
1013,5072,
1014,5080,4
1015,5081,
1016,5082,11
1017,5089,
1018,5092,
1019,5100,
1020,5101,
1021,5107,
1022,5118,
1023,5120,1
1024,5122,
1025,5123,
1026,5127,
1027,5131,1
1028,5133,
1029,5138,
1030,5140,
1031,5144,6
1032,5145,
1033,5147,
1034,5152,1
1035,5153,
1036,5154,
1037,5165,
1038,5169,1
1039,5170,
1040,5176,
1041,5177,
1042,5186,1
1043,5189,1
1044,5191,1
1045,5194,
1046,5196,
1047,5197,
1048,5201,5
1049,5204,
1050,5207,
1051,5208,
1052,5209,
1053,5211,
1054,5212,1
1055,5223,
1056,5229,
1057,5230,
1058,5232,1
1059,5234,1
1060,5245,
1061,5246,
1062,5249,1
1063,5251,
1064,5256,
1065,5259,1
1066,5260,
1067,5267,
1068,5268,1
1069,5270,
1070,5271,
1071,5273,
1072,5275,1
1073,5282,
1074,5284,
1075,5285,1
1076,5289,2
1077,5292,
1078,5294,
1079,5296,
1080,5300,2
1081,5302,
1082,5306,
1083,5311,
1084,5324,3
1085,5325,1
1086,5326,
1087,5332,1
1088,5333,1
1089,5335,2
1090,5337,
1091,5339,
1092,5340,
1093,5343,
1094,5344,
1095,5346,
1096,5347,
1097,5388,1
1098,5389,1
1099,5391,
1100,5405,
1101,5414,1
1102,5484,3
1103,5507,
1104,5513,
1105,5517,2
1106,5538,8
1107,5540,24
1108,5541,7
1109,5548,
1110,5549,4
1111,5551,2
1112,5552,10
1113,5556,3
1114,5558,1
1115,5585,1
1116,5606,
1117,5614,
1118,5616,1
1119,5635,2
1120,5661,
1121,5662,1
1122,5690,2
1123,5691,4
1124,5696,
1125,5702,1
1126,5703,
1127,5704,1
1128,5725,
1129,5730,6
1130,5739,
1131,5747,4
1132,5750,
1133,5757,1
1134,5781,1
1135,5786,
1136,5801,1
1137,5816,
1138,5840,1
1139,5842,1
1140,5846,
1141,5847,2
1142,5848,
1143,5850,
1144,5853,1
1145,5854,1
1146,5855,
1147,5857,
1148,5859,5
1149,5862,
1150,5864,
1151,5866,
1152,5867,
1153,5869,
1154,5876,1
1155,5914,
1156,5923,
1157,5945,1
1158,5956,1
1159,5959,2
1160,5961,
1161,5972,1
1162,5974,2
1163,6003,
1164,6028,
1165,6100,5
1166,6108,1
1167,6124,1
1168,6134,7
1169,6136,
1170,6138,
1171,6144,
1172,6150,1
1173,6162,
1174,6164,
1175,6167,2
1176,6169,
1177,6172,
1178,6176,
1179,6177,
1180,6178,
1181,6189,
1182,6192,
1183,6204,
1184,6209,
1185,6224,1
1186,6226,
1187,6231,3
1188,6232,1
1189,6234,1
1190,6255,
1191,6314,1
1192,6337,
1193,6342,
1194,6349,
1195,6358,1
1196,6363,
1197,6368,
1198,6371,4
1199,6376,2
1200,6379,
1201,6386,1
1202,6391,
1203,6394,
1204,6402,
1205,6404,
1206,6405,
1207,6427,5
1208,6506,
1209,6515,
1210,6521,
1211,6525,
1212,6527,4
1213,6530,
1214,6551,
1215,6552,
1216,6561,3
1217,6566,1
1218,6567,
1219,6570,1
1220,6578,3
1221,6586,
1222,6592,
1223,6593,1
1224,6601,1
1225,6604,
1226,6606,1
1227,6609,1
1228,6610,
1229,6612,1
1230,6613,2
1231,6636,
1232,6655,3
1233,6659,
1234,6660,
1235,6667,2
1236,6669,1
1237,6670,1
1238,6671,
1239,6672,
1240,6673,
1241,6675,
1242,6678,3
1243,6682,1
1244,6685,
1245,6689,2
1246,6690,
1247,6693,
1248,6699,
1249,6701,
1250,6704,
1251,6705,1
1252,6709,
1253,6716,
1254,6717,
1255,6718,1
1256,6720,
1257,6725,1
1258,6727,1
1259,6733,1
1260,6734,
1261,6736,
1262,6737,
1263,6740,
1264,6747,
1265,6749,
1266,6753,
1267,6754,3
1268,6760,
1269,6761,2
1270,6769,
1271,6776,
1272,6777,7
1273,6781,1
1274,6783,1
1275,6791,
1276,6805,
1277,6810,
1278,6823,
1279,6827,4
1280,6829,5
1281,6832,5
1282,6834,4
1283,6837,2
1284,6839,
1285,6840,2
1286,6841,
1287,6842,
1288,6845,
1289,6846,
1290,6847,1
1291,6848,
1292,6849,1
1293,6851,1
1294,6855,4
1295,6857,
1296,6861,
1297,6862,
1298,6863,
1299,6868,
1300,6869,3
1301,6874,1
1302,6875,
1303,6876,
1304,6878,
1305,6880,
1306,6883,
1307,6884,
1308,6896,1
1309,6897,
1310,6900,
1311,6905,5
1312,6907,
1313,6925,
1314,6933,
1315,6944,
1316,6946,
1317,6949,
1318,6951,1
1319,6955,
1320,6956,
1321,6962,
1322,6974,
1323,6975,
1324,6976,3
1325,6980,
1326,6987,
1327,7000,1
1328,7003,
1329,7005,1
1330,7006,
1331,7019,
1332,7020,
1333,7023,
1334,7026,
1335,7027,
1336,7034,
1337,7037,
1338,7039,
1339,7040,
1340,7042,
1341,7058,
1342,7059,1
1343,7066,
1344,7068,2
1345,7069,
1346,7070,1
1347,7071,2
1348,7074,1
1349,7076,
1350,7077,1
1351,7083,
1352,7093,1
1353,7095,
1354,7097,1
1355,7101,
1356,7102,1
1357,7107,2
1358,7115,1
1359,7116,
1360,7122,
1361,7125,
1362,7126,2
1363,7128,
1364,7139,4
1365,7141,1
1366,7142,2
1367,7148,
1368,7151,
1369,7157,
1370,7163,
1371,7174,2
1372,7180,
1373,7185,9
1374,7195,2
1375,7196,3
1376,7197,1
1377,7199,
1378,7207,1
1379,7229,
1380,7231,
1381,7235,
1382,7239,
1383,7241,
1384,7309,
1385,7316,1
1386,7325,
1387,7341,1
1388,7342,1
1389,7345,1
1390,7346,
1391,7347,
1392,7352,1
1393,7364,1
1394,7366,
1395,7367,
1396,7370,1
1397,7373,
1398,7377,
1399,7379,
1400,7390,1
1401,7397,
1402,7399,
1403,7411,
1404,7413,5
1405,7414,
1406,7421,
1407,7422,1
1408,7424,2
1409,7426,
1410,7428,2
1411,7430,
1412,7432,
1413,7436,2
1414,7441,1
1415,7450,
1416,7451,
1417,7454,
1418,7455,1
1419,7461,1
1420,7464,
1421,7477,
1422,7483,1
1423,7488,1
1424,7489,1
1425,7492,
1426,7494,
1427,7496,1
1428,8604,
1429,9242,
1430,10168,
1431,10172,
1432,12118,
1433,12379,
1434,13092,
1435,13596,
1436,13647,1
1437,13654,
1438,13657,
1439,13662,
1440,13679,1
1441,13683,
1442,13688,1
1443,13696,
1444,13699,1
1445,13758,1
1446,13789,
1447,13799,2
1448,13800,
1449,13801,
1450,13802,7
1451,13844,
1452,13852,
1453,13856,
1454,13863,1
1455,13876,4
1456,13913,
1457,13953,
1458,13955,
1459,13979,
1460,13982,
1461,14007,12
1462,14036,
1463,14039,1
1464,14188,
1465,14278,1
1466,14296,
1467,14319,
1468,14365,
1469,14377,
1470,14379,
1471,14385,
1472,14401,6
1473,14417,
1474,14428,
1475,14471,
1476,14518,
1477,14535,1
1478,14538,1
1479,14552,
1480,14573,1
1481,14588,
1482,14597,
1483,14639,
1484,14641,
1485,14682,
1486,14752,
1487,14776,1
1488,14822,
1489,14823,
1490,14832,
1491,14834,
1492,14887,
1493,14915,
1494,14929,
1495,14941,
1496,14944,6
1497,14981,1
1498,14987,1
1499,14994,1
1500,14996,1
1501,15022,
1502,15025,1
1503,15027,1
1504,15031,6
1505,15032,2
1506,15036,
1507,15057,2
1508,15064,1
1509,15093,
1510,15098,
1511,15252,
1512,15256,
1513,15261,
1514,15266,
1515,15275,
1516,15282,4
1517,15285,
1518,15290,
1519,15293,
1520,15297,
1521,15299,
1522,15306,
1523,15314,
1524,15331,1
1525,15334,1
1526,15336,
1527,15340,1
1528,15356,
1529,15357,
1530,15373,
1531,15374,
1532,15400,3
1533,15415,
1534,15417,
1535,15421,
1536,15424,6
1537,15437,
1538,15440,
1539,15441,1
1540,15443,
1541,15453,1
1542,15454,
1543,15455,4
1544,15461,2
1545,15463,
1546,15482,
1547,15484,1
1548,15494,
1549,15504,3
1550,15521,
1551,15524,1
1552,15526,3
1553,15527,
1554,15532,1
1555,15546,
1556,15562,
1557,15572,
1558,15588,
1559,15647,1
1560,15650,
1561,15653,
1562,15655,3
1563,15679,
1564,15682,1
1565,15685,
1566,15686,
1567,15687,3
1568,15688,
1569,15689,
1570,15690,1
1571,15691,
1572,15692,
1573,15693,
1574,15694,
1575,15695,3
1576,15696,1
1577,15697,
1578,15698,
1579,15699,
1580,15700,1
1581,15701,2
1582,15702,
1583,15703,
1584,15704,
1585,15705,
1586,15706,
1587,15707,
1588,15708,2
1589,15709,
1590,15710,
1591,15711,
1592,15712,
1593,15713,
1594,15714,2
1595,15715,
1596,15716,
1597,15717,1
1598,15718,
1599,15719,1
1600,15720,
1601,15721,
1602,15723,
1603,15724,
1604,15725,
1605,15726,4
1606,15727,1
1607,15728,1
1608,15729,
1609,15730,
1610,15731,
1611,15732,
1612,15733,
1613,15734,
1614,15735,
1615,15736,
1616,15737,
1617,15738,
1618,15739,
1619,15740,1
1620,15741,
1621,15742,1
1622,15743,
1623,15744,
1624,15745,
1625,15746,
1626,15747,1
1627,15748,
1628,15749,
1629,15750,
1630,15751,3
1631,15752,
1632,15753,
1633,15754,
1634,15755,
1635,15756,
1636,15757,
1637,15758,
1638,15759,
1639,15760,
1640,15761,
1641,15762,9
1642,15763,
1643,15764,
1644,15765,
1645,15766,
1646,15767,
1647,15768,
1648,15769,
1649,15770,
1650,15771,
1651,15772,
1652,15773,
1653,15774,
1654,15775,
1655,15776,
1656,15777,1
1657,15778,
1658,15779,
1659,15780,
1660,15781,
1661,15782,
1662,15783,
1663,15784,
1664,15785,
1665,15786,
1666,15787,
1667,15788,
1668,15789,1
1669,15790,
1670,15791,
1671,15792,1
1672,15793,3
1673,15794,
1674,15795,2
1675,15796,
1676,15797,
1677,15798,
1678,15799,
1679,15800,
1680,15801,3
1681,15802,
1682,15803,2
1683,15804,
1684,15805,
1685,15806,1
1686,15807,2
1687,15808,
1688,15809,
1689,15810,
1690,15811,
1691,15812,3
1692,15813,
1693,15814,4
1694,15815,
1695,15816,
1696,15817,
1697,15818,
1698,15819,2
1699,15820,
1700,15821,1
1701,15822,1
1702,15823,
1703,15824,
1704,15825,
1705,15827,
1706,15828,
1707,15829,1
1708,15830,
1709,15831,1
1710,15832,
1711,15833,8
1712,15834,
1713,15835,
1714,15836,2
1715,15837,
1716,15838,
1717,15839,
1718,15840,
1719,15841,
1720,15842,
1721,15843,1
1722,15844,
1723,15845,
1724,15846,
1725,15847,2
1726,15848,
1727,15849,1
1728,15850,
1729,15851,
1730,15852,
1731,15853,
1732,15854,1
1733,15855,
1734,15856,
1735,15857,
1736,15858,
1737,15859,
1738,15860,
1739,15861,
1740,15862,
1741,15863,
1742,15864,3
1743,15865,
1744,15866,1
1745,15867,
1746,15868,
1747,15869,
1748,15870,
1749,15871,
1750,15872,
1751,15873,
1752,15874,
1753,15875,
1754,15876,
1755,15877,1
1756,15878,
1757,15879,7
1758,15880,
1759,15881,
1760,15882,
1761,15883,
1762,15884,
1763,15885,
1764,15886,
1765,15887,
1766,15888,
1767,15889,3
1768,15890,
1769,15891,1
1770,15892,
1771,15893,
1772,15894,
1773,15895,
1774,15896,
1775,15897,
1776,15898,
1777,15899,
1778,15900,
1779,15901,1
1780,15902,
1781,15903,
1782,15904,
1783,15905,
1784,15906,
1785,15907,1
1786,15908,
1787,15909,
1788,15910,
1789,15911,
1790,15912,
1791,15913,
1792,15914,
1793,15915,
1794,15916,7
1795,15917,
1796,15918,3
1797,15919,
1798,15920,
1799,15921,
1800,15922,
1801,15923,2
1802,15924,
1803,15925,
1804,15926,
1805,15927,
1806,15928,
1807,15929,
1808,15930,
1809,15931,
1810,15932,
1811,15933,
1812,15934,
1813,15935,
1814,15936,
1815,15937,1
1816,15938,
1817,15939,
1818,15940,
1819,15941,
1820,15942,
1821,15943,
1822,15944,
1823,15945,
1824,15946,
1825,15947,
1826,15948,
1827,15949,
1828,15950,
1829,15951,
1830,15952,
1831,15953,1
1832,15954,
1833,15955,
1834,15956,
1835,15957,
1836,15958,
1837,15959,1
1838,15960,
1839,15961,1
1840,15963,1
1841,15964,
1842,15965,
1843,15966,4
1844,15967,
1845,15968,3
1846,15969,
1847,15970,20
1848,15971,
1849,15972,1
1850,15973,
1851,15974,
1852,15975,
1853,15976,
1854,15977,
1855,15978,
1856,15979,
1857,15980,
1858,15981,
1859,15982,
1860,15983,
1861,15984,
1862,15985,1
1863,15986,
1864,15987,
1865,15988,1
1866,15989,
1867,15990,
1868,15991,
1869,15992,1
1870,15993,
1871,15994,
1872,15995,
1873,15996,
1874,15997,
1875,15998,
1876,15999,3
1877,16000,
1878,16001,
1879,16002,
1880,16003,
1881,16004,
1882,16005,2
1883,16006,
1884,16007,
1885,16008,
1886,16009,
1887,16010,
1888,16011,
1889,16012,
1890,16013,
1891,16014,
1892,16015,
1893,16016,
1894,16017,
1895,16018,
1896,16019,
1897,16020,3
1898,16021,
1899,16022,
1900,16023,
1901,16024,
1902,16025,
1903,16026,
1904,16027,
1905,16028,
1906,16029,
1907,16030,
1908,16031,
1909,16032,
1910,16033,
1911,16034,
1912,16035,
1913,16036,
1914,16037,
1915,16038,
1916,16039,
1917,16040,
1918,16041,
1919,16042,
1920,16043,
1921,16044,
1922,16045,
1923,16046,1
1924,16047,
1925,16048,2
1926,16049,
1927,16050,
1928,16051,
1929,16052,
1930,16053,
1931,16054,
1932,16055,
1933,16056,
1934,16057,1
1935,16058,
1936,16059,
1937,16060,
1938,16061,
1939,16062,
1940,16063,
1941,16064,
1942,16065,2
1943,16066,1
1944,16067,
1945,16068,
1946,16069,
1947,16070,
1948,16071,
1949,16072,
1950,16073,
1951,16074,
1952,16075,
1953,16076,
1954,16077,1
1955,16078,
1956,16079,
1957,16080,
1958,16081,
1959,16082,
1960,16083,
1961,16084,
1962,16085,
1963,16086,
1964,16087,
1965,16088,
1966,16089,
1967,16090,
1968,16091,
1969,16092,
1970,16093,
1971,16094,
1972,16095,
1973,16096,
1974,16097,
1975,16098,
1976,16099,
1977,16100,
1978,16101,
1979,16102,
1980,16103,
1981,16104,
1982,16105,
1983,16106,
1984,16107,
1985,16108,
1986,16109,
1987,16110,
1988,16111,
1989,16112,
1990,16113,
1991,16114,
1992,16115,
1993,16116,
1994,16117,10
1995,16118,
1996,16119,
1997,16120,
1998,16121,
1999,16122,
2000,16123,
2001,16124,
2002,16125,
2003,16126,3
2004,16127,
2005,16128,
2006,16130,
2007,16131,
2008,16132,
2009,16133,
2010,16134,
2011,16135,
2012,16136,
2013,16137,
2014,16138,
2015,16139,
2016,16140,
2017,16141,
2018,16142,
2019,16143,
2020,16144,
2021,16145,
2022,16146,
2023,16147,
2024,16148,
2025,16149,
2026,16150,
2027,16152,
2028,16153,
2029,16154,
2030,16155,
2031,16156,
2032,16157,
2033,16158,
2034,16159,
2035,16160,
2036,16161,
2037,16162,
2038,16163,
2039,16164,
2040,16165,
2041,16166,
2042,16167,
2043,16168,
2044,16169,
2045,16170,
2046,16171,
2047,16172,
2048,16173,
2049,16174,
2050,16175,
2051,16176,
2052,16177,
2053,16178,
2054,16179,
2055,16180,
2056,16181,
2057,16182,
2058,16183,
2059,16184,
2060,16185,
2061,16186,1
2062,16187,
2063,16188,
2064,16189,1
2065,16190,
2066,16191,
